ProductType,Colour,Usage,ProductTitle,ImageURL,Rating,Price
Tops,Red,Casual,Gini and Jony Girls Red Top,http://assets.myntassets.com/v1/images/style/properties/c06d525191d55960b27d1ef4c8793218_images.jpg,3.9,856
Dresses,Navy Blue,Casual,Doodle Girls Navy Blue Dress,http://assets.myntassets.com/v1/images/style/properties/99760b8dd7813db663dd3c1195cfa56e_images.jpg,4.2,4210
Tshirts,Purple,Casual,Disney Kids Girl's Purple Disney Jeans Kidswear,http://assets.myntassets.com/v1/images/style/properties/a3b3f95003884d011def45ecc925d07b_images.jpg,4.2,3704
Tops,White,Casual,Gini and Jony Girls White Top,http://assets.myntassets.com/v1/images/style/properties/754bd69c15f4c1112d458a73fbba196c_images.jpg,4.5,2654
Dresses,Pink,Casual,Gini and Jony Girls Blue Saloppette,http://assets.myntassets.com/v1/images/style/properties/ef602db2ae2b3d0b8d4aaca292811ddd_images.jpg,4.5,2713
Jeans,Blue,Casual,Gini and Jony Girls Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/Palm-Tree-Girls-Blue-Jeans_2699419d566f18d69e59b69a7b416719_images.jpg,4.1,1379
Tops,White,Casual,Gini and Jony Girls Printed White Top,http://assets.myntassets.com/v1/images/style/properties/c2c52e32e52af853214705664149f839_images.jpg,3.8,1174
Tops,Pink,Casual,Disney Kids Girl's Spaghetti Pink Pooh Top Kidswear,http://assets.myntassets.com/v1/images/style/properties/db2544ac307582cd95f1481ed7e9dcb4_images.jpg,4.8,2272
Tops,Pink,Casual,Kids Ville Girls Pink Top,http://assets.myntassets.com/v1/images/style/properties/87ef8116c0b4a4092e30c07d2ddc6263_images.jpg,4.5,1556
Tops,Pink,Casual,Gini and Jony Girls Pink Striped Top,http://assets.myntassets.com/assets/images/40993/2018/3/14/11521029937692-Gini-and-Jony-Girls-Woven-Pink-Tops-7341521029937469-1.jpg,3.8,3888
Tops,Red,Casual,Gini and Jony Girls Red Top,http://assets.myntassets.com/v1/images/style/properties/3ad59eed1f004d6dace82afa2a76c470_images.jpg,4.7,3653
Tops,Purple,Casual,Ant Kids Girl's Purple Top With Sequins Kidswear,http://assets.myntassets.com/v1/images/style/properties/6c64b96f9f30afd308accb309bc56d29_images.jpg,4.4,2287
Tops,Pink,Casual,Kids Ville Girls Pink Printed Top,http://assets.myntassets.com/v1/images/style/properties/da1b23c46e6c4a1b86686b0fc0914e5a_images.jpg,3.3,2800
Tops,Pink,Casual,Ant Kids Girl's Pink White Check Top Kidswear,http://assets.myntassets.com/v1/images/style/properties/d2c271a99b9393acb3aebda79cfdfd5c_images.jpg,4.9,4176
Capris,Pink,Casual,Gini & Jony Girls Pink Pedal Pusher,http://assets.myntassets.com/v1/images/style/properties/444ea1ff0439f6d9c91f2f74a067acec_images.jpg,4.9,1459
Capris,Blue,Casual,Gini and Jony Girls Blue Capris,http://assets.myntassets.com/v1/images/style/properties/Gini-and-Jony-Girls-Blue-Capris_6a9d2bc4061d288872e391cd1a4b5ffc_images.jpg,3.5,3284
Tshirts,Pink,Casual,Doodle Girl's I Love My Bicycle Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/0d0e06e75cd193dac0d165b179ccea6d_images.jpg,3.3,3581
Dresses,Navy Blue,Casual,United Colors of Benetton Girls Printed Navy Blue Dress,http://assets.myntassets.com/v1/images/style/properties/d56f47e904d32b42670fe0eb3a51a663_images.jpg,3.7,4332
Tshirts,Pink,Casual,Madagascar3 Girls Pink Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/1bff2670837d6d06151b00253c45b991_images.jpg,3.4,1446
Tshirts,Blue,Casual,Gini and Jony Girls Printed Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/3f57e7154fb880bedfac424c073737a2_images.jpg,4.6,2255
Tshirts,Blue,Casual,Doodle Girl's Princess Cute Little Light Blue Kidswear,http://assets.myntassets.com/v1/images/style/properties/19cd21f22b04e942ef6e69c89d2c4c5b_images.jpg,3.4,3819
Skirts,White,Casual,Gini & Jony Girls White Skirt,http://assets.myntassets.com/v1/images/style/properties/68ce555aa0551e21e160f8f248f4eba7_images.jpg,4.8,1371
Tshirts,Yellow,Casual,Doodle Girl's Tonight Night Rock Yellow Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/36402d27d97e01bed7d4dd4507581d36_images.jpg,3.3,3893
Capris,Pink,Casual,Gini and Jony Girls Fixed Weast Pink Capris,http://assets.myntassets.com/v1/images/style/properties/4c24870203b2bd65000a539ca0cf1be3_images.jpg,4.9,3638
Tops,Yellow,Casual,Gini and Jony Girls Milan Yellow Tops,http://assets.myntassets.com/v1/images/style/properties/750c2cea95d717a22e0982f291184651_images.jpg,3.7,3054
Shorts,Blue,Casual,Gini and Jony Girls Blue Shorts,http://assets.myntassets.com/v1/images/style/properties/1c87382dfdfb47ea5548fa98282f5189_images.jpg,4.4,4262
Tops,White,Casual,Gini and Jony Girls Knits White Top,http://assets.myntassets.com/v1/images/style/properties/9aad7d575abb1a81e8b6fa592e0cef99_images.jpg,4.2,858
Tshirts,Purple,Casual,Doodle Girl's Purple Halter Neck Purple Kidswear,http://assets.myntassets.com/v1/images/style/properties/e9386e781e0b0f98f19eea408bb4e96e_images.jpg,4.9,807
Tshirts,Purple,Casual,Madagascar3 Girls Purple Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/58df87e98cc93207b9fc389b725487c3_images.jpg,4.2,3111
Dresses,Red,Casual,United Colors of Benetton Girls Red Polka Dot Dress,http://assets.myntassets.com/v1/images/style/properties/e963434f927a67a4cbfc412a54b852b0_images.jpg,3.7,932
Tshirts,Pink,Casual,Madagascar3 Girls Pink Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/77c778128524318702353b038c1ec8a3_images.jpg,3.0,969
Tops,White,Casual,Gini and Jony Girls Knits White Top,http://assets.myntassets.com/v1/images/style/properties/81ee2eb9f71976b75d402540b9bd93e4_images.jpg,3.8,1723
Dresses,Pink,Casual,Gini and Jony Girls Printed Pink Dress,http://assets.myntassets.com/v1/images/style/properties/15e1524d666043eb0883fb794a95a7a3_images.jpg,3.8,3871
Tops,Green,Casual,Kids Ville Girls Green Printed Top,http://assets.myntassets.com/v1/images/style/properties/2f684e25c1818743748fa2013d323103_images.jpg,3.4,3945
Tshirts,Red,Casual,Ant Kids Girl's Red Little Heart Kidswear,http://assets.myntassets.com/v1/images/style/properties/7a1d2f9668a4de6b1508f09ac0ccff1a_images.jpg,3.7,3481
Dresses,White,Casual,Little Miss Girls Trying White Dress,http://assets.myntassets.com/v1/images/style/properties/7ff81e81401a74aac4674035da7ea731_images.jpg,3.9,3302
Capris,Black,Casual,Jealous 21 Girls Black Trousers,http://assets.myntassets.com/v1/images/style/properties/ec362cb62f496a87e40657f1928adc3c_images.jpg,4.8,1759
Shorts,Purple,Casual,Gini and Jony Girls Purple Shorts,http://assets.myntassets.com/v1/images/style/properties/Palm-Tree-Kids-Girls-Solid-Purple-Capris_d66438322305ef19e235d09a741a3108_images.jpg,3.7,3395
Jeans,Grey,Casual,United Colors of Benetton Girls Washed Grey Jeans,http://assets.myntassets.com/v1/images/style/properties/57869f6be3a6d523b67e3599c092d22e_images.jpg,3.7,4427
Tops,Red,Casual,Gini and Jony Girls Red Top,http://assets.myntassets.com/v1/images/style/properties/1f5a75220439a8b7007ce17a15e1afb5_images.jpg,3.4,2682
Capris,Pink,Casual,Gini and Jony Girls Woven Pink Pedal Pusher,http://assets.myntassets.com/v1/images/style/properties/450073226d7a2b698d50c45adcea0114_images.jpg,4.0,4437
Tops,Black,Casual,Gini and Jony Girls Black Top,http://assets.myntassets.com/v1/images/style/properties/93df8e213a98b53c57991ecfe37a68ec_images.jpg,3.8,706
Tops,Yellow,Casual,Gini and Jony Girls Milan Yellow Tops,http://assets.myntassets.com/v1/images/style/properties/03a0507a9bed6f37cfae1df839b04e43_images.jpg,3.1,1958
Tops,Blue,Casual,Kids Ville Girls Blue Printed T-shirt,http://assets.myntassets.com/v1/images/style/properties/c66234621743217b035b79ace645afd1_images.jpg,4.9,931
Dresses,Navy Blue,Casual,United Colors of Benetton Girls Polka Dot Navy Blue Dress,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Girls-Polka-Dot-Navy-Blue-Dress_fb4f5a434ade4269cbb20584b1c93e71_images.jpg,3.8,1889
Leggings,Blue,Casual,Gini and Jony Girls Happy Style Blue Leggings,http://assets.myntassets.com/v1/images/style/properties/3d1b513868833c696d76a79d1fc1a2eb_images.jpg,3.4,2344
Dresses,Blue,Casual,Gini and Jony Girls Blue Saloppette,http://assets.myntassets.com/v1/images/style/properties/7e9d58b38746d75be648d2affbc72197_images.jpg,4.8,2376
Tops,White,Casual,Gini and Jony Girls Core White Top,http://assets.myntassets.com/v1/images/style/properties/5d4553d8cb3c8839cdf27831b3a882a4_images.jpg,4.5,2692
Dresses,Pink,Casual,Disney Kids Girls Disney girl pink pooh top Kidswear,http://assets.myntassets.com/v1/images/style/properties/b0adc32abb112ca04fbd6cd77c3951fa_images.jpg,4.3,4160
Tshirts,Pink,Casual,Madagascar3 Girls Pink Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/4df37f301e937b3a7063593502a9ac7a_images.jpg,3.9,4080
Tops,Teal,Casual,Gini and Jony Girls Teal Top,http://assets.myntassets.com/v1/images/style/properties/26450cc0f84c9e4547166b073d886a98_images.jpg,3.7,1319
Tops,White,Casual,Gini and Jony Girls Knits White Top,http://assets.myntassets.com/v1/images/style/properties/54fc9a28ddb7829167dd41ec0e562b68_images.jpg,3.3,3997
Tshirts,Pink,Casual,Doodle Girl's Halter Neck Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/fcb8c97e14f4d985eae8bb97f79c9f2c_images.jpg,3.7,4199
Jeans,Navy Blue,Casual,Gini and Jony Girls Woven Navy Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/7743b51aaccd456aa6d98592a4cee28a_images.jpg,4.7,3180
Capris,White,Casual,Gini and Jony Girls Fixed Weast White Capris,http://assets.myntassets.com/v1/images/style/properties/7581861830ebeb82ee5bb24c86cc526a_images.jpg,4.3,2009
Leggings,Pink,Casual,Gini Jony Girls Pink Leggings,http://assets.myntassets.com/v1/images/style/properties/47fb8f76749741c04b8bffbdfa3ab801_images.jpg,4.5,1753
Tshirts,Green,Casual,Doodle Girl's Tonight Night Rock Light Green Kidswear,http://assets.myntassets.com/v1/images/style/properties/d335032e77ab4c39f6df292e323741cc_images.jpg,3.9,1226
Capris,Pink,Casual,Gini and Jony Girls Kinky Pink Capris,http://assets.myntassets.com/v1/images/style/properties/72ad8c68dd8f99be7c450990b4a8e2b3_images.jpg,4.7,4300
Tops,Purple,Casual,Ant Kids Girl's Check Top Purple Kidswear,http://assets.myntassets.com/v1/images/style/properties/563d0cc2cf082e213bf4c57e5ca4efbe_images.jpg,4.2,1272
Tshirts,Green,Casual,Doodle Girl's I Love My Bicycle Green Kidswear,http://assets.myntassets.com/v1/images/style/properties/0b098d3228dc038d6e2d85b620382a91_images.jpg,4.5,3919
Capris,Blue,Casual,Gini and Jony Girls Blue Capri,http://assets.myntassets.com/v1/images/style/properties/80672df14a42febd4a31fd0651588cb0_images.jpg,4.2,4425
Shorts,Green,Casual,Gini and Jony Girls Green Shorts,http://assets.myntassets.com/v1/images/style/properties/e772cf08b8fd48b500310611db8b931b_images.jpg,3.6,4451
Tops,Off White,Casual,United Colors of Benetton Girls Printed Off White Top,http://assets.myntassets.com/v1/images/style/properties/1005dbd36de4cdd37e8fb73dfe12e008_images.jpg,3.8,1638
Tops,Yellow,Casual,Gini and Jony Girls Printed Yellow Top,http://assets.myntassets.com/v1/images/style/properties/391996862538de5c1ab298660b58273d_images.jpg,4.3,602
Tshirts,Pink,Casual,Doodle Girl's Princess Cute Little Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/705333ff633393a22cb5c229128afcc2_images.jpg,4.7,2450
Dresses,Blue,Casual,Disney Kids Girl's Blue Pooh Kidswear,http://assets.myntassets.com/v1/images/style/properties/07b19ca4b675693d79f55457c301d4bf_images.jpg,4.6,2347
Dresses,Red,Casual,United Colors of Benetton Girls Red Printed Dress,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Girls-Red-Printed-Dress_06324ea0ce0cb4cc0348695a608bc307_images.jpg,3.7,3824
Tshirts,Purple,Casual,Madagascar3 Girls Purple Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/26cb9d78de9ebc67bfabbe53d115b0e4_images.jpg,3.5,2185
Flats,Black,Casual,Carlton London Women Black & Gold Toned Flats,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Black-Gladiator-Sandals_b8f695202ccc1889f65d57b4000a888f_images.jpg,4.7,4283
Flats,Brown,Casual,Catwalk Women Leather Brown Flats,http://assets.myntassets.com/v1/images/style/properties/94a9deea53125663d9bbe61cb38b84b4_images.jpg,3.1,1051
Heels,Black,Casual,Rocia Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/8d6fd53f28e010658cdf5c14c43d0cb0_images.jpg,4.9,2494
Heels,Brown,Casual,Catwalk Women Leather Flats,http://assets.myntassets.com/v1/images/style/properties/4d90e05b9e99e203b3ce191439619bcb_images.jpg,4.8,3534
Sandals,Pink,Casual,Crocs Dora Boots Pink Sandals,http://assets.myntassets.com/v1/images/style/properties/0be6693dafb4261645b22c6e9e7e67f4_images.jpg,4.6,3094
Heels,Grey,Casual,Catwalk Women Gun Metal Grey Heels,http://assets.myntassets.com/v1/images/style/properties/cea14ca6ae7273963babfa80798aa61c_images.jpg,3.6,864
Flip Flops,Red,Casual,iPanema Women Red Flip Flops,http://assets.myntassets.com/v1/images/style/properties/3101e6784596ba83c3fb728bcf5b6187_images.jpg,3.5,2990
Flats,Silver,Casual,Carlton London Women Silver Wedge Sandal,http://assets.myntassets.com/v1/images/style/properties/1133e704c0d02e19ac7b09685788aa40_images.jpg,4.8,2193
Flats,Copper,Casual,Portia Women Copper-Toned & Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/daadf44edb9420bbd0d335702cf6e095_images.jpg,5.0,4100
Heels,Black,Casual,Rocia Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/50c7dd932d347768b05766e5dd231355_images.jpg,3.5,2320
Casual Shoes,Green,Casual,Skechers Women Green Shoe,http://assets.myntassets.com/v1/images/style/properties/7de650b81e8fd8be54794b6f466f3b8e_images.jpg,4.7,3327
Flats,Brown,Casual,Catwalk Women Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Brown-Sandals_c094f60d90c695681a6b79cf241777fc_images.jpg,3.9,1861
Sports Shoes,Lavender,Sports,ADIDAS Women Lavender Hagkok Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/97b4da7324d9f9b3a6f507333141faae_images.jpg,3.5,933
Sports Shoes,Pink,Sports,Nike Women Free Run Pink Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/5b0a6dd6aadd4d4ba230ff849b36481b_images.jpg,4.8,2359
Flip Flops,Blue,Casual,ADIDAS Women's Adi Groove Blue Flip Flop,http://assets.myntassets.com/v1/images/style/properties/9234f2dacc377d713b7788f670f7bf9d_images.jpg,3.6,1361
Flats,Brown,Casual,Inc 5 Women Brown Heels,http://assets.myntassets.com/v1/images/style/properties/be1fc833328c2708141568e2476abe81_images.jpg,3.3,2098
Heels,Gold,Casual,Catwalk Women Golden Wedges,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Golden-Sandals_5fddd65067f3c7c0224439efc7a99ac8_images.jpg,3.5,3355
Flats,Copper,Casual,Rocia Women Copper Sandals,http://assets.myntassets.com/v1/images/style/properties/93455095a8c1bc951c7bd258b600dfa1_images.jpg,3.6,3896
Flats,Silver,Casual,Carlton London Women Wedge Silver Sandal,http://assets.myntassets.com/v1/images/style/properties/a2a3d03e64b5041ab052d5a6b10d282a_images.jpg,4.6,3257
Sports Shoes,Purple,Sports,Kalenji Ekiden 200 Wn Purple 2011,http://assets.myntassets.com/v1/images/style/properties/5dfa5ed32e290bbaeedd937ecdaa9a8b_images.jpg,3.9,3571
Flip Flops,Orange,Casual,Lotto Women Coral Elegant Flip Flops,http://assets.myntassets.com/v1/images/style/properties/839c627c80dba9ac4412db3f35a52bb7_images.jpg,3.8,3878
Heels,Black,Casual,Enroute Women Casual Black Flats,http://assets.myntassets.com/v1/images/style/properties/33fe789a39b0590d649cd052e53b80b6_images.jpg,3.9,3666
Sports Shoes,Charcoal,Sports,Reebok Women Charcoal Grey Fuel Techno Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/ec28a6e80636805d0bf993699b656c88_images.jpg,4.1,3448
Heels,White,Casual,Enroute Women Casual White Heels,http://assets.myntassets.com/v1/images/style/properties/749afc6258261f28bcd6b94c30f75cba_images.jpg,5.0,3175
Flats,Silver,Casual,Puma Women Grace Silver Sandals,http://assets.myntassets.com/v1/images/style/properties/f8bdfe085e37908f16bd5a9f16660748_images.jpg,4.1,3726
Flip Flops,Pink,Casual,Lotto Women XL Kelly Pink Slippers,http://assets.myntassets.com/v1/images/style/properties/cd1874ab726cad7a6439f3886af1bd35_images.jpg,4.6,3430
Sports Shoes,Silver,Sports,Puma Women Kuris Silver & Grey Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/ab41fd1858b59cd914b435332ed2bffe_images.jpg,3.4,3475
Casual Shoes,Blue,Casual,Carlton London Women Blue & Cream Shoes,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Blue---Cream-Shoes_243d3b1aebc988e696a0ea409daff4bf_images.jpg,4.0,1736
Flats,Black,Casual,Rocia Women Black & Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/54af17814bd8787468092abb74e7636a_images.jpg,3.0,631
Sports Shoes,Blue,Sports,Reebok Women Reeflex Run Blue Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/ab539228aaa6b834a99eef6cf339c057_images.jpg,3.7,4481
Heels,Black,Formal,Rocia Women Black Shoes,http://assets.myntassets.com/v1/images/style/properties/45f254c1992b0d9a55adf6c7c7f20ed8_images.jpg,3.8,703
Heels,Black,Casual,Catwalk Women Casual Black Heels,http://assets.myntassets.com/v1/images/style/properties/dedbae54d5a67c52c6b08cb832f50622_images.jpg,3.9,3597
Flip Flops,Orange,Casual,Lotto Women Red & Orange Disco Holic Flip Flops,http://assets.myntassets.com/v1/images/style/properties/Lotto-Women-Blue---Red-Disco-Holic-Flip-Flops_0eabb4ca00b0b575b10fa37c8c8bd4a0_images.jpg,4.5,3816
Casual Shoes,Beige,Casual,Nike Women Beige Dunk High Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/072446b47aeccf5ef6837c6ec38dee0c_images.jpg,3.3,1415
Flats,Maroon,Casual,Inc 5 Women Casual Maroon Sandals,http://assets.myntassets.com/v1/images/style/properties/32d7552ec969da21fa44144d0feacd1b_images.jpg,3.6,3698
Heels,Multi,Casual,Catwalk Women Multi-coloured Heels,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Multi-coloured-Heels_be86b9c7d80ce88c557298beaad57be2_images.jpg,3.5,2285
Flip Flops,Pink,Casual,ADIDAS Women Polka Pink Flip Flops,http://assets.myntassets.com/v1/images/style/properties/33924b87c12a1b72deb3c8297cf9a72d_images.jpg,4.7,2618
Flats,Brown,Casual,Catwalk Women Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/8e313b831ecb312d445cb49176d23b8f_images.jpg,4.7,4256
Flats,Brown,Casual,Portia Women Brown Flats,http://assets.myntassets.com/v1/images/style/properties/850fe0b3abd042bd9af245d22f884528_images.jpg,4.8,2183
Flats,Beige,Casual,Rocia Women Beige Flats,http://assets.myntassets.com/v1/images/style/properties/24f753782c9608794f668bb11e121a37_images.jpg,4.2,4011
Sports Shoes,White,Sports,Nike Women Glide White Grey Shoe,http://assets.myntassets.com/v1/images/style/properties/bcb241296d93b8198038571a64f99b97_images.jpg,3.3,874
Sports Sandals,Purple,Casual,Puma Women Purple Techno Sandals,http://assets.myntassets.com/v1/images/style/properties/ab1244dde780b3a3275ff5ace796ecf3_images.jpg,3.6,3471
Flip Flops,Blue,Casual,iPanema Women Blue Flip Flops,http://assets.myntassets.com/v1/images/style/properties/de79d341584312b09b3af7968b5146f4_images.jpg,4.9,3684
